           1   3.4640000000000026        3.4640000000000017        3.4640000000000000        2.4928730412919173        2.4928730412919147        7.0450825224059670E-008
           2   3.4929457312509067        3.4625741777864176        3.4301678168825926        2.5087739575288688        2.4837545785971304        8.7151323618470541E-002
           3   3.5172117686028312        3.4580968870045012        3.3911082423469594        2.5295261577113783        2.4828163990488541       0.18711581880231598     
           4   3.5366130833786866        3.4500721772654934        3.3465945528950916        2.5529153342083428        2.4908559392591831       0.30766012885571153     
           5   3.5504444866682934        3.4379415318478035        3.2966775989725141        2.5768401885135055        2.5080711749830549       0.45056897717915184     
           6   3.5575823682266958        3.4213016796058238        3.2417641225336027        2.5997536245675836        2.5339372752548623       0.61353961639365107     
           7   3.5567912724919704        3.4000283444518224        3.1826436896285686        2.6213455800392067        2.5665996660388775       0.79224727832577579     
           8   3.5471103695656168        3.3743240852632654        3.1205016030563901        2.6449750105168581        2.6003145561571839       0.98163442372058607     
           9   3.5281881062383085        3.3447469633386810        3.0569678767733977        2.6801897836663908        2.6227061113714889        1.1765284592884862     
          10   3.5004824941969268        3.3122634300722305        2.9943673411482870        2.7262825809818607        2.6308484018038381        1.3718737111165287     
          11   3.4652925152499665        3.2783303141383535        2.9371699627355197        2.7729173296622229        2.6291956347519241        1.5627893467191036     
          12   3.4246179040140450        3.2449452223236968        2.9017389221795962        2.8009004428141733        2.6192259968440754        1.7445818496225618     
          13   3.3808790395410231        3.2145147207212439        2.9185779974480184        2.7779818745664260        2.6017723814220699        1.9127915942204949     
          14   3.3365773432718275        3.1893722897542136        2.9593017433185262        2.7308543508529026        2.5786639620392586        2.0633312644877653     
          15   3.2940063015018781        3.1710140258347903        3.0018216430896731        2.6802774746565214        2.5530208498880245        2.1927554709974832     
          16   3.2550783201348819        3.1595170761845437        3.0414936791990872        2.6307061136718306        2.5285544707885821        2.2986410781639766     
          17   3.2212160043960600        3.1536133227188818        3.0767134971066707        2.5848558651977860        2.5086875226678034        2.3799268035546546     
          18   3.1931452813533139        3.1513508866898645        3.1065055488889350        2.5455243455591194        2.4960978511434746        2.4369972095870356     
          19   3.1704222102010591        3.1508573007036103        3.1306936962966336        2.5149015902611183        2.4921023531280575        2.4719818187986164     
          20   3.1508449660368911        3.1508449660368871        3.1508449660368867        2.4928730412919187        2.4928730412919151        2.4928730412919147     
          21   3.1508449660368911        3.1508449660368871        3.1508449660368867        2.4928730412919187        2.4928730412919151        2.4928730412919147     
          22   3.1687476948235802        3.1535820045838610        3.1321409871375252        2.5022437929409302        2.4922156258018893        2.4815335377152512     
          23   3.1855466169275473        3.1611852811491254        3.1131315355148845        2.5135556623275788        2.4903760847505940        2.4646292421160676     
          24   3.2011805513244895        3.1720034723542425        3.0944744661552472        2.5285656599371227        2.4874893669774156        2.4414211394326708     
          25   3.2158567917699341        3.1837626410119984        3.0769648760610795        2.5472912997830242        2.4835944659255103        2.4132951031492040     
          26   3.2299008371570470        3.1941440031019956        3.0614948713436139        2.5688870236174806        2.4787354539956534        2.3824029531780018     
          27   3.2433463303490906        3.2014714478525557        3.0489688674659092        2.5920878886144982        2.4730127558890982        2.3509747514865795     
          28   3.2557351007426196        3.2050608470023234        3.0401368357820115        2.6154596785742741        2.4666190859775430        2.3210391842814637     
          29   3.2664609002563325        3.2049814814899040        3.0353100147933283        2.6376274921870762        2.4598856905728423        2.2943024225834971     
