  -3.1415925025939941        1.5140459014981315E-007  -1.5140459021895830E-007
  -3.1315925028175116        9.9999840989249029E-003  -9.9999840989241327E-003
  -3.1215925030410290        1.9998817211984120E-002  -1.9998817211983554E-002
  -3.1115925032645464        2.9995650460097507E-002  -2.9995650460098097E-002
  -3.1015925034880638        3.9989484168296521E-002  -3.9989484168296209E-002
  -3.0915925037115812        4.9979318961579922E-002  -4.9979318961579901E-002
  -3.0815925039350986        5.9964155864839483E-002  -5.9964155864840024E-002
  -3.0715925041586161        6.9942996402754087E-002  -6.9942996402753990E-002
  -3.0615925043821335        7.9914842699622651E-002  -7.9914842699622429E-002
  -3.0515925046056509        8.9878697579173994E-002  -8.9878697579174049E-002
  -3.0415925048291683        9.9833564664268237E-002  -9.9833564664268168E-002
  -3.0315925050526857       0.10977844847653753      -0.10977844847653764     
  -3.0215925052762032       0.11971235453593135      -0.11971235453593149     
  -3.0115925054997206       0.12963428946016664      -0.12963428946016664     
  -3.0015925057232380       0.13954326106406378      -0.13954326106406367     
  -2.9915925059467554       0.14943827845876312      -0.14943827845876323     
  -2.9815925061702728       0.15931835215081730      -0.15931835215081680     
  -2.9715925063937902       0.16918249414113273      -0.16918249414113243     
  -2.9615925066173077       0.17902971802377499      -0.17902971802377446     
  -2.9515925068408251       0.18885903908460755      -0.18885903908460705     
  -2.9415925070643425       0.19866947439975663      -0.19866947439975616     
  -2.9315925072878599       0.20846004293391085      -0.20846004293391066     
  -2.9215925075113773       0.21822976563842045      -0.21822976563842061     
  -2.9115925077348948       0.22797766554919902      -0.22797766554919927     
  -2.9015925079584122       0.23770276788442279      -0.23770276788442285     
  -2.8915925081819296       0.24740410014200509      -0.24740410014200545     
  -2.8815925084054470       0.25708069219684881      -0.25708069219684909     
  -2.8715925086289644       0.26673157639785683      -0.26673157639785638     
  -2.8615925088524818       0.27635578766469138      -0.27635578766469093     
  -2.8515925090759993       0.28595236358429088      -0.28595236358429038     
  -2.8415925092995167       0.29552034450710318      -0.29552034450710313     
  -2.8315925095230341       0.30505877364305134      -0.30505877364305128     
  -2.8215925097465515       0.31456669715721486      -0.31456669715721425     
  -2.8115925099700689       0.32404316426520607      -0.32404316426520552     
  -2.8015925101935863       0.33348722732825431      -0.33348722732825425     
  -2.7915925104171038       0.34289794194796541      -0.34289794194796558     
  -2.7815925106406212       0.35227436706076287      -0.35227436706076226     
  -2.7715925108641386       0.36161556503198888      -0.36161556503198899     
  -2.7615925110876560       0.37092060174967412      -0.37092060174967428     
  -2.7515925113111734       0.38018854671794156      -0.38018854671794200     
  -2.7415925115346909       0.38941847315006062      -0.38941847315006023     
  -2.7315925117582083       0.39860945806111858      -0.39860945806111869     
  -2.7215925119817257       0.40776058236032697      -0.40776058236032664     
  -2.7115925122052431       0.41687093094292038      -0.41687093094291994     
  -2.7015925124287605       0.42593959278167492      -0.42593959278167431     
  -2.6915925126522779       0.43496566101800327      -0.43496566101800327     
  -2.6815925128757954       0.44394823305264475      -0.44394823305264441     
  -2.6715925130993128       0.45288641063592106      -0.45288641063592078     
  -2.6615925133228302       0.46177929995756273      -0.46177929995756262     
  -2.6515925135463476       0.47062601173608698      -0.47062601173608698     
